DateTime,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008-11-30-50,2008.0,11.0,30.0,7.0,50.0,2235.0,221.0,3.0,112.0,91.0,88.0,60.0,138.0,135.0,301.0,11.0,20.0,0.0,0.0,0.0,135.0,3.0,0.0,0.0
2008-11-30-52,2008.0,11.0,30.0,7.0,52.0,77.5,534.0,536.5,398.0,192.0,189.0,170.5,-2.5,-5.5,1438.0,4.5,17.0,0.0,0.0,,,,,
2008-11-30-53,2008.0,11.0,30.0,7.0,53.0,40.0,603.0,602.0,952.0,190.0,202.0,175.0,1.0,13.0,1557.0,5.0,10.0,0.0,0.0,,,,,
2008-11-30-54,2008.0,11.0,30.0,7.0,54.0,2125.0,150.0,2240.0,571.0,56.0,75.0,44.0,190.0,209.0,318.0,4.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,186.0
2008-11-30-55,2008.0,11.0,30.0,7.0,55.0,2202.5,261.0,1183.0,3512.5,106.0,100.5,87.0,158.0,152.5,457.5,5.5,13.5,0.0,0.0,30.5,0.0,75.5,0.0,52.0
2008-11-30-56,2008.0,11.0,30.0,7.0,56.0,1486.6666666666667,458.3333333333333,1105.0,786.6666666666666,149.0,165.0,126.33333333333333,86.66666666666667,102.66666666666667,1101.0,5.0,17.666666666666668,0.0,0.0,36.0,21.5,0.0,0.0,75.5
2008-11-30-57,2008.0,11.0,30.0,7.0,57.0,1972.5,263.5,2210.0,2685.0,136.5,167.5,117.5,273.5,304.5,851.5,7.5,11.5,0.0,0.0,0.0,70.0,142.0,0.0,61.5
2008-11-30-58,2008.0,11.0,30.0,7.0,58.0,1656.25,491.0,1460.25,1122.75,178.0,169.0,148.0,140.75,131.75,1129.5,7.0,23.0,0.0,0.0,22.0,0.0,60.0,0.0,106.66666666666667
2008-11-30-59,2008.0,11.0,30.0,7.0,59.0,2005.0,258.0,2214.0,2298.0,119.0,129.0,102.0,284.0,294.0,644.0,7.0,10.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0
2008-11-30-6,2008.0,11.0,30.0,7.0,627.7637721755369,643.5023342670402,859.5121495327103,861.1279178338002,2305.954248366013,132.68638497652583,128.66199813258638,106.97652582159624,4.692018779342723,0.5826330532212886,712.015873015873,8.028971962616822,17.68785046728972,0.0009337068160597573,0.004668534080298786,7.44488188976378,0.7834645669291339,27.46062992125984,0.023622047244094488,0.6968503937007874
2008-11-30-7,2008.0,11.0,30.0,7.0,725.947465437788,734.8433179723502,965.0388170055453,960.9465437788018,2097.009216589862,142.8134328358209,139.04331797235022,116.29757462686567,6.688432835820896,3.1594470046082948,797.1622119815668,7.953789279112754,18.491682070240294,0.0027649769585253456,0.009216589861751152,11.788844621513944,2.1235059760956174,28.15139442231076,0.04780876494023904,3.254980079681275
2008-11-30-8,2008.0,11.0,30.0,7.0,828.5066889632106,831.5585284280936,1069.2678421494543,1055.438127090301,2159.6245819397996,146.57167090754876,140.26755852842808,117.1145038167939,11.664122137404581,5.844481605351171,801.8645484949833,7.441645675902603,22.019246861924685,0.002508361204013378,0.011705685618729096,9.79419525065963,2.6174142480211082,30.45382585751979,0.0,4.372031662269129
2008-11-30-9,2008.0,11.0,30.0,7.0,927.9440758293839,922.5725118483413,1153.9440227703985,1137.0881516587679,2154.3763033175355,142.52049571020018,136.92322274881516,112.85414680648236,14.857006673021926,9.428436018957346,770.1118483412322,6.975332068311196,22.679620853080568,0.0009478672985781991,0.004739336492890996,11.427777777777777,3.975,27.983333333333334,0.011111111111111112,9.516666666666667
2008-11-30-n,2008.0,11.0,30.0,7.0,,1684.6840855106889,,1782.5154394299288,4030.923990498812,,104.48218527315915,,,,463.43467933491684,,,1.0,0.0,,,,,
2008-11-4-1,2008.0,11.0,4.0,2.0,109.0,103.33333333333333,648.8333333333334,631.6666666666666,578.3333333333334,223.16666666666666,218.33333333333334,198.66666666666666,3.8333333333333335,-1.0,1640.1666666666667,7.0,17.5,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2008-11-4-10,2008.0,11.0,4.0,2.0,1029.4865384615384,1031.058653846154,1239.2213666987489,1247.0634615384615,2361.3038461538463,118.86525505293551,123.48557692307692,97.96438883541867,-4.648700673724735,0.004807692307692308,683.5951923076923,6.523580365736285,14.379807692307692,0.0,0.0009615384615384616,19.658823529411766,0.24705882352941178,18.458823529411763,0.0,6.0
2008-11-4-11,2008.0,11.0,4.0,2.0,1127.767562879445,1126.7259323503904,1340.517361111111,1345.3729401561145,2189.578490893322,124.87217391304348,129.8525585429315,103.72869565217391,-3.5869565217391304,1.4232437120555075,734.2801387684302,6.572916666666667,14.578490893321769,0.0,0.0026019080659150044,14.261682242990654,1.0934579439252337,22.214953271028037,0.0,13.36448598130841
2008-11-4-12,2008.0,11.0,4.0,2.0,1229.960324616772,1230.3913435527502,1444.2506762849414,1449.5401262398557,2347.0522993688005,123.01893597835888,127.30027051397656,101.90712353471596,-3.2335437330928767,1.047790802524797,716.7691614066727,6.7042380522993685,14.407574391343553,0.0,0.0,8.147286821705427,0.4806201550387597,22.589147286821706,0.3178294573643411,10.147286821705427
2008-11-4-13,2008.0,11.0,4.0,2.0,1329.0446194225722,1326.4313210848643,1550.27057793345,1555.1329833770778,2251.071741032371,121.22241681260945,126.09448818897638,100.20490367775832,-2.6663747810858145,2.2283464566929134,711.1609798775153,6.4588441330998245,14.558669001751314,0.0008748906386701663,0.0,14.3671875,1.5,18.2734375,0.0,12.2578125
2008-11-4-14,2008.0,11.0,4.0,2.0,1431.554367201426,1427.5534759358288,1627.6074933095451,1632.1229946524063,2284.342245989305,119.87154326494202,125.01515151515152,99.09366636931311,-2.297948260481713,2.8957219251336896,685.8930481283422,6.7573595004460305,14.018716577540108,0.00089126559714795,0.0,13.578125,1.03125,20.1796875,0.0,16.15625
2008-11-4-15,2008.0,11.0,4.0,2.0,1529.764542936288,1527.0443213296398,1726.6260387811635,1734.904893813481,2300.4201292705447,118.9298245614035,124.57340720221606,98.11449676823638,-3.034164358264081,2.6094182825484764,681.0027700831025,6.6814404432132966,14.133887349953833,0.0,0.0,9.913385826771654,0.8031496062992126,12.559055118110237,0.015748031496062992,21.362204724409448
2008-11-4-16,2008.0,11.0,4.0,2.0,1629.9662162162163,1628.9527027027027,1794.3268581081081,1813.8918918918919,2438.407939189189,118.36402027027027,123.73986486486487,96.38344594594595,-3.720439189189189,1.6554054054054055,664.2322635135135,7.157094594594595,14.82347972972973,0.0,0.0,13.296296296296296,0.14814814814814814,11.985185185185186,0.0,14.874074074074073
2008-11-4-17,2008.0,11.0,4.0,2.0,1728.5214574898785,1727.378947368421,1899.8743922204214,1912.285829959514,2202.8607287449395,129.73743922204213,136.04858299595142,107.44813614262561,-4.799837925445705,1.5635627530364373,742.6153846153846,7.424635332252836,14.85668016194332,0.0,0.0008097165991902834,9.223880597014926,0.12686567164179105,12.402985074626866,0.0,17.992537313432837
2008-11-4-18,2008.0,11.0,4.0,2.0,1831.0047303689687,1831.3736991485337,2002.5591296121097,2009.8164616840113,2219.504257332072,120.43939393939394,126.20056764427625,98.40814393939394,-5.252840909090909,0.5771050141911069,680.3623462630085,6.795648060548722,15.228003784295176,0.0,0.000946073793755913,11.808695652173913,0.5826086956521739,9.460869565217392,0.3826086956521739,16.469565217391306
2008-11-4-19,2008.0,11.0,4.0,2.0,1929.1943359375,1927.3076171875,2067.746575342466,2084.201171875,2227.00390625,117.58610567514677,122.9677734375,95.4774951076321,-3.9823874755381605,1.61328125,660.0244140625,6.078277886497065,16.01953125,0.0009765625,0.0009765625,8.923728813559322,0.0,9.203389830508474,0.0,20.127118644067796
2008-11-4-2,2008.0,11.0,4.0,2.0,223.0,230.0,637.0,670.0,65.5,284.0,290.0,264.0,-13.0,-7.0,2105.5,8.5,11.5,0.0,0.0,,,,,
2008-11-4-20,2008.0,11.0,4.0,2.0,2029.5683890577507,2028.4422492401216,2133.714285714286,2125.919452887538,2322.516717325228,113.93911719939118,120.2127659574468,93.2420091324201,-4.76103500761035,1.6732522796352585,644.565349544073,5.390577507598784,15.300911854103344,0.0,0.001519756838905775,10.64102564102564,0.8589743589743589,11.26923076923077,0.0,18.153846153846153
2008-11-4-21,2008.0,11.0,4.0,2.0,2125.7339130434784,2123.8052173913043,2049.5087108013936,2079.9026086956524,2259.7739130434784,109.11498257839722,113.24521739130435,88.64634146341463,-3.6254355400696863,0.6069565217391304,618.2469565217391,5.17595818815331,15.288695652173914,0.0017391304347826088,0.0,5.409090909090909,0.0,5.893939393939394,0.0,19.681818181818183
2008-11-4-22,2008.0,11.0,4.0,2.0,2201.3846153846152,2193.769230769231,1687.5432692307693,1732.2451923076924,1708.7788461538462,136.63942307692307,140.11057692307693,115.50961538461539,-0.27884615384615385,3.1923076923076925,906.2644230769231,5.375,15.754807692307692,0.0,0.0,16.9375,0.0,5.1875,0.03125,22.6875
2008-11-4-23,2008.0,11.0,4.0,2.0,2329.7555555555555,2263.3777777777777,560.3555555555556,716.9111111111112,807.8888888888889,232.82222222222222,235.3111111111111,211.48888888888888,3.4444444444444446,5.933333333333334,1821.0,6.4222222222222225,14.911111111111111,0.0,0.0,48.75,0.0,7.5,0.0,5.75
2008-11-4-37,2008.0,11.0,4.0,2.0,37.0,40.0,549.0,547.0,154.0,192.0,187.0,167.0,2.0,-3.0,1399.0,7.0,18.0,0.0,0.0,,,,,
2008-11-4-39,2008.0,11.0,4.0,2.0,39.0,45.0,501.0,505.0,223.0,202.0,200.0,184.0,-4.0,-6.0,1449.0,7.0,11.0,0.0,0.0,,,,,
2008-11-4-4,2008.0,11.0,4.0,2.0,441.1,471.5,596.8,625.3,1230.7,109.7,115.8,90.7,-12.5,-6.4,615.6,6.7,12.3,0.0,0.0,,,,,
2008-11-4-41,2008.0,11.0,4.0,2.0,41.0,52.5,518.5,534.0,398.0,187.5,191.5,169.0,-15.5,-11.5,1438.0,5.5,13.0,0.0,0.0,,,,,
2008-11-4-43,2008.0,11.0,4.0,2.0,43.0,50.0,545.0,555.0,1094.0,182.0,185.0,155.0,-10.0,-7.0,1379.0,15.0,12.0,0.0,0.0,,,,,
2008-11-4-45,2008.0,11.0,4.0,2.0,45.0,42.5,620.5,614.5,920.5,215.5,212.0,197.5,6.0,2.5,1630.5,7.5,10.5,0.0,0.0,,,,,
2008-11-4-5,2008.0,11.0,4.0,2.0,549.774834437086,584.4657836644592,756.1236203090508,772.757174392936,2704.0529801324506,107.4083885209713,112.9271523178808,86.09050772626932,-10.98233995584989,-5.4635761589403975,578.3995584988962,7.7593818984547465,13.55849889624724,0.0,0.0,2.727272727272727,0.0,18.818181818181817,0.0,0.0
2008-11-4-52,2008.0,11.0,4.0,2.0,52.0,50.0,535.0,553.0,774.0,163.0,183.0,146.0,-18.0,2.0,1300.0,5.0,12.0,0.0,0.0,,,,,
2008-11-4-53,2008.0,11.0,4.0,2.0,53.0,55.0,620.0,621.0,1036.0,207.0,206.0,184.0,-1.0,-2.0,1587.0,9.0,14.0,0.0,0.0,,,,,
2008-11-4-58,2008.0,11.0,4.0,2.0,58.0,50.0,614.0,605.0,1466.0,196.0,195.0,166.0,9.0,8.0,1464.0,5.0,25.0,0.0,0.0,,,,,
2008-11-4-59,2008.0,11.0,4.0,2.0,59.0,100.0,536.0,540.0,1496.0,157.0,160.0,138.0,-4.0,-1.0,1222.0,10.0,9.0,0.0,0.0,,,,,
2008-11-4-6,2008.0,11.0,4.0,2.0,631.0394412489729,642.7576006573541,842.278553820871,857.0682004930156,2176.911257189811,119.93262119967132,125.0747740345111,98.81347576006574,-8.741988496302383,-3.599835661462613,685.0287592440427,7.5094494658997535,13.609695973705835,0.0,0.0,7.325581395348837,0.046511627906976744,17.41860465116279,0.0,0.813953488372093
2008-11-4-7,2008.0,11.0,4.0,2.0,728.6625332152347,736.0186005314438,940.604609929078,954.1213463241806,2076.2967227635077,128.50443262411346,133.55004428697964,107.17021276595744,-7.740248226950355,-2.679362267493357,750.3312666076174,7.433510638297872,13.900709219858156,0.0008857395925597874,0.0,18.10169491525424,0.0,14.067796610169491,0.0,0.864406779661017
2008-11-4-8,2008.0,11.0,4.0,2.0,829.7504201680672,835.8462184873949,1049.861227922624,1062.489075630252,2182.742016806723,136.44107744107745,140.8781512605042,113.9057239057239,-6.987373737373737,-2.6672268907563024,804.5941176470589,6.8730025231286795,15.657695542472666,0.0008403361344537816,0.0008403361344537816,13.445945945945946,0.0,14.797297297297296,0.0,1.8243243243243243
2008-11-4-9,2008.0,11.0,4.0,2.0,930.7602495543672,934.7959001782531,1138.7136485280998,1148.0035650623886,2149.4661319073084,127.76428571428572,131.79946524064172,104.40803571428572,-5.5,-1.3618538324420677,732.7798573975044,6.52542372881356,16.814616755793228,0.0,0.0017825311942959,11.642201834862385,0.06422018348623854,19.08256880733945,0.0,2.697247706422018
