DateTime,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004-1-1-1,32064,16,16,64,1746.0,13850,9631.0,14522,13036,3245.0,3192,3265.0,1429.0,1376.0,23333,121,219,0,0,1244,0,202,0,107
2004-1-1-10,2128248,1062,1062,4248,1093217.0,1090800,1318691.0,1323804,2434027,132337.0,136604,113793.0,-1454.0,2472.0,800848,7166,15583,0,2,1778,904,2452,0,268
2004-1-1-11,2272536,1134,1134,4536,1278421.0,1279407,1514391.0,1514367,2404164,144171.0,146760,124744.0,1106.0,3495.0,860639,8444,16821,0,1,1857,674,2756,0,853
2004-1-1-12,2314620,1155,1155,4620,1421432.0,1415224,1671732.0,1670426,2684381,145408.0,149442,128045.0,946.0,4980.0,877219,7010,16139,0,0,2401,1043,2671,0,1185
2004-1-1-13,2344680,1170,1170,4680,1552625.0,1543113,1811575.0,1807324,2460966,139062.0,144251,121520.0,1451.0,6640.0,837469,7150,16808,0,0,3375,698,1214,0,2125
2004-1-1-14,2298588,1147,1147,4588,1641160.0,1633118,1873462.0,1872069,2655321,138307.0,142531,120590.0,2202.0,6196.0,817612,8592,15284,0,1,2503,355,1931,13,2802
2004-1-1-15,2408808,1202,1202,4808,1837377.0,1832324,2074850.0,2076941,2574975,140190.0,144957,120479.0,1292.0,5631.0,816767,9530,17179,0,2,2585,494,1518,0,2944
2004-1-1-16,2200392,1098,1098,4392,1787325.0,1783378,1989390.0,1986626,2521456,131685.0,135888,116662.0,965.0,5108.0,762139,7195,14879,0,1,2323,479,1483,41,1974
2004-1-1-17,2571132,1283,1283,5132,2218375.0,2212465,2441127.0,2441492,2791237,163685.0,166787,136467.0,1755.0,4448.0,927999,12594,19501,0,2,3126,294,2652,18,2043
2004-1-1-18,2192376,1094,1094,4376,2000401.0,1993109,2180871.0,2182849,2449917,139826.0,141840,116554.0,4902.0,6916.0,803719,10743,17329,0,0,4210,636,2760,0,2868
2004-1-1-19,1973940,985,985,3940,1892577.0,1883141,2041887.0,2052993,2194746,119294.0,121572,100035.0,3400.0,5617.0,681915,8565,15859,0,1,2729,474,2102,7,2858
2004-1-1-2,4008,2,2,8,462.0,305,1181.0,1068,522,439.0,443,346.0,73.0,77.0,3130,10,23,0,0,0,0,0,0,75
2004-1-1-20,1535064,766,766,3064,1554011.0,1545997,1634086.0,1643660,1717705,85357.0,87583,71012.0,2906.0,5132.0,482422,6772,10983,0,0,2380,360,1465,0,2303
2004-1-1-21,1014024,506,506,2024,1075583.0,1067603,991779.0,1027335,1177179,58043.0,59692,47365.0,3045.0,4645.0,348073,4068,8891,0,1,1535,808,1030,0,2096
2004-1-1-22,627252,313,313,1252,696361.0,690704,487209.0,517004,682851,39329.0,41020,33927.0,2055.0,3569.0,261828,3125,4626,0,2,1641,299,537,0,1238
2004-1-1-23,240480,120,120,480,279097.0,275891,77723.0,79515,269660,21496.0,21424,7916.0,1963.0,1806.0,155413,10919,3490,0,1,527,362,1146,0,661
2004-1-1-24,10020,5,5,20,7248.0,11477,1945.0,3973,3495,817.0,856,822.0,212.0,251.0,6225,30,85,0,0,31,0,0,0,180
2004-1-1-25,2004,1,1,4,25.0,30,436.0,452,1551,191.0,202,175.0,-16.0,-5.0,1449,5,11,0,0,0,0,0,0,0
2004-1-1-27,2004,1,1,4,27.0,40,540.0,607,434,193.0,207,173.0,-27.0,-13.0,1589,5,15,0,0,0,0,0,0,0
2004-1-1-28,2004,1,1,4,28.0,10,805.0,810,88,277.0,300,441.0,-5.0,18.0,2430,4,12,0,0,0,0,0,0,0
2004-1-1-29,6012,3,3,12,87.0,95,1644.0,1656,4376,557.0,561,497.0,-12.0,-8.0,4308,16,44,0,0,0,0,0,0,0
2004-1-1-3,6012,3,3,12,9.0,7035,1981.0,1923,1249,732.0,768,667.0,18.0,54.0,6298,20,45,0,0,38,0,6,0,0
2004-1-1-33,8016,4,4,16,132.0,2458,1904.0,1913,2105,692.0,735,630.0,-9.0,34.0,5502,19,43,0,0,17,0,0,0,0
2004-1-1-34,2004,1,1,4,34.0,36,451.0,500,391,137.0,144,123.0,-9.0,-2.0,1055,3,11,0,0,0,0,0,0,0
2004-1-1-35,2004,1,1,4,35.0,45,857.0,910,842,322.0,325,301.0,-13.0,-10.0,2518,5,16,0,0,0,0,0,0,0
2004-1-1-36,2004,1,1,4,36.0,2355,751.0,720,778,255.0,265,236.0,31.0,41.0,2106,5,14,0,0,25,0,0,0,6
2004-1-1-38,2004,1,1,4,38.0,45,704.0,715,514,266.0,270,245.0,-11.0,-7.0,2125,6,15,0,0,0,0,0,0,0
2004-1-1-4,6012,3,3,12,1364.0,1505,2071.0,2178,7999,267.0,313,224.0,-67.0,-21.0,1748,16,27,0,0,0,0,0,0,0
2004-1-1-40,2004,1,1,4,40.0,44,147.0,148,116,67.0,64,45.0,-1.0,-4.0,236,7,15,0,0,0,0,0,0,0
2004-1-1-41,2004,1,1,4,41.0,44,749.0,748,564,248.0,244,231.0,1.0,-3.0,2039,4,13,0,0,0,0,0,0,0
2004-1-1-44,2004,1,1,4,44.0,50,804.0,825,2544,260.0,275,241.0,-21.0,-6.0,2174,4,15,0,0,0,0,0,0,0
2004-1-1-46,2004,1,1,4,46.0,55,458.0,512,223,192.0,197,174.0,-14.0,-9.0,1449,7,11,0,0,0,0,0,0,0
2004-1-1-48,2004,1,1,4,48.0,50,803.0,840,190,255.0,290,415.0,-37.0,-2.0,2248,12,8,0,0,0,0,0,0,0
2004-1-1-49,4008,2,2,8,98.0,2289,806.0,649,1146,308.0,320,264.0,117.0,129.0,2260,11,33,0,0,124,0,0,0,0
2004-1-1-5,450900,225,225,900,122848.0,128332,165710.0,169824,657812,22889.0,24292,17914.0,-1977.0,-775.0,123840,3882,2817,0,1,0,0,33,0,0
2004-1-1-50,2004,1,1,4,50.0,55,730.0,743,1200,220.0,228,195.0,-13.0,-5.0,1750,10,15,0,0,0,0,0,0,0
2004-1-1-52,4008,2,2,8,104.0,155,856.0,919,652,432.0,444,336.0,-23.0,-11.0,3046,12,24,0,0,0,0,0,0,0
2004-1-1-54,2004,1,1,4,54.0,35,809.0,818,2460,255.0,283,235.0,-9.0,19.0,2248,5,15,0,0,0,0,0,0,0
2004-1-1-55,2004,1,1,4,55.0,100,538.0,548,2410,163.0,168,146.0,-10.0,-5.0,1235,4,13,0,0,0,0,0,0,0
2004-1-1-6,1537068,767,767,3068,485344.0,493010,655493.0,665595,1836407,92416.0,95645,80865.0,-4667.0,-776.0,542111,5502,10530,0,1,245,110,955,14,0
2004-1-1-7,1735464,866,866,3464,629011.0,639417,833282.0,843331,1734502,119841.0,124114,105713.0,-4009.0,264.0,746196,6456,11884,0,0,1569,31,858,0,0
2004-1-1-8,2052096,1024,1024,4096,851180.0,854197,1091617.0,1102887,2204636,144500.0,149170,127144.0,-3958.0,-16.0,899830,7257,15964,0,3,1127,306,1651,0,107
2004-1-1-9,2080152,1038,1038,4152,964437.0,964537,1174032.0,1184923,2189456,140476.0,144106,121157.0,-189.0,2509.0,845417,7052,16677,0,7,1986,1015,2575,28,170
2004-1-1-n,398796,199,199,796,,260462,,293814,589060,,22372,,,,120797,0,0,199,0,0,0,0,0,0
2004-1-10-1,26052,13,130,78,1564.0,7875,8464.0,9903,10464,2680.0,2608,2664.0,561.0,489.0,19899,151,165,0,0,120,0,31,152,236
2004-1-10-10,2250492,1123,11230,6738,1156265.0,1149208,1394963.0,1391275,2602020,139222.0,141847,118199.0,2618.0,5170.0,826986,10002,17004,0,1,3320,223,3045,0,1384
2004-1-10-11,2326644,1161,11610,6966,1311177.0,1302866,1554401.0,1551225,2387131,147330.0,150759,123504.0,3011.0,6578.0,888402,12547,16819,0,1,3815,274,2036,0,1954
2004-1-10-12,2274540,1135,11350,6810,1396264.0,1391219,1638655.0,1640714,2531616,138896.0,143515,116471.0,-611.0,3949.0,839879,13306,15180,0,1,1942,195,1623,21,1789
2004-1-10-13,2336664,1166,11660,6996,1547875.0,1540254,1802846.0,1797317,2621114,140529.0,144063,123367.0,3409.0,6943.0,835826,8476,16203,0,0,3337,501,1844,25,2836
2004-1-10-14,2148288,1072,10720,6432,1531852.0,1526601,1741036.0,1738799,2393980,125403.0,129598,109238.0,1517.0,5712.0,737359,6768,14161,0,0,3318,404,1633,26,1843
2004-1-10-15,2158308,1077,10770,6462,1648105.0,1640475,1859609.0,1857058,2317493,125499.0,129983,109347.0,1537.0,6000.0,733841,8245,14888,0,1,2616,207,1772,51,2498
2004-1-10-16,2076144,1036,10360,6216,1684990.0,1673882,1869662.0,1871263,2280585,124627.0,128841,105459.0,3846.0,7937.0,728437,9338,15374,0,3,3136,553,2388,28,2805
2004-1-10-17,2248488,1122,11220,6732,1939705.0,1931296,2128423.0,2126329,2482663,138639.0,145033,118378.0,-186.0,6208.0,804575,8824,16442,0,0,2476,187,2192,0,2200
2004-1-10-18,1955904,976,9760,5856,1784114.0,1771378,1936161.0,1939671,2248394,115968.0,120893,99857.0,3220.0,8067.0,678277,7179,15094,0,2,2130,405,1830,15,3985
2004-1-10-19,1488972,743,7430,4458,1429005.0,1419368,1531278.0,1539680,1666580,87700.0,93292,71350.0,1653.0,7211.0,526054,5706,12085,0,2,2420,563,424,0,2856
2004-1-10-2,10020,5,50,30,931.0,5155,2713.0,2172,3560,942.0,977,786.0,301.0,336.0,6804,29,67,0,0,37,0,17,0,271
2004-1-10-20,1248492,623,6230,3738,1261080.0,1250248,1334159.0,1341591,1421328,67492.0,71943,59254.0,2648.0,7099.0,392934,3427,8766,0,0,2565,252,600,11,2687
2004-1-10-21,689376,344,3440,2064,731266.0,724487,676301.0,684519,948515,42162.0,44392,31796.0,2076.0,4229.0,264175,6127,4937,0,1,1645,242,356,106,1486
2004-1-10-22,454908,227,2270,1362,505679.0,500296,317620.0,329504,511710,31079.0,32728,26137.0,1914.0,3274.0,216582,3958,3368,0,1,1390,177,145,441,1022
2004-1-10-23,216432,108,1080,648,251537.0,247977,83462.0,90554,246668,16765.0,17257,8305.0,1508.0,2000.0,122665,7755,1485,0,0,1210,0,120,180,545
2004-1-10-24,6012,3,30,18,7284.0,7001,5718.0,703,10103,394.0,422,-2520.0,135.0,163.0,2919,2888,26,0,0,136,0,0,0,0
2004-1-10-25,2004,1,10,6,25.0,25,705.0,704,236,220.0,219,197.0,1.0,0.0,1747,8,15,0,0,0,0,0,0,0
2004-1-10-26,4008,2,20,12,52.0,60,1438.0,1431,4026,526.0,511,465.0,7.0,-8.0,4122,22,39,0,0,0,0,0,0,0
2004-1-10-29,2004,1,10,6,29.0,30,526.0,514,2404,177.0,164,150.0,12.0,-1.0,1235,6,21,0,0,0,0,0,0,0
2004-1-10-31,2004,1,10,6,31.0,35,827.0,805,219,296.0,270,275.0,22.0,-4.0,2227,10,11,0,0,0,0,22,0,0
2004-1-10-32,2004,1,10,6,32.0,45,553.0,606,362,201.0,201,189.0,-13.0,-13.0,1589,3,9,0,0,0,0,0,0,0
2004-1-10-33,2004,1,10,6,33.0,36,505.0,504,391,152.0,148,134.0,1.0,-3.0,1055,3,15,0,0,0,0,0,0,0
2004-1-10-35,2004,1,10,6,35.0,2255,144.0,5,5860,129.0,130,112.0,99.0,100.0,743,2,15,0,0,99,0,0,0,0
2004-1-10-36,2004,1,10,6,36.0,45,822.0,715,1118,346.0,270,259.0,67.0,-9.0,2125,8,79,0,0,0,0,67,0,0
2004-1-10-39,2004,1,10,6,39.0,40,519.0,517,1444,160.0,157,137.0,2.0,-1.0,1199,11,12,0,0,0,0,0,0,0
2004-1-10-4,8016,4,40,24,910.0,5365,2464.0,4518,5193,614.0,653,531.0,186.0,225.0,4550,17,66,0,0,125,0,0,0,79
2004-1-10-40,6012,3,30,18,120.0,134,1994.0,1967,1072,694.0,653,632.0,27.0,-14.0,5210,20,42,0,0,0,0,0,0,0
2004-1-10-42,4008,2,20,12,84.0,64,746.0,686,1894,262.0,262,228.0,20.0,20.0,1700,8,26,0,0,22,0,5,0,0
2004-1-10-43,2004,1,10,6,43.0,44,830.0,805,251,287.0,261,258.0,25.0,-1.0,2176,20,9,0,0,0,0,25,0,0
2004-1-10-47,2004,1,10,6,47.0,55,744.0,748,498,237.0,233,216.0,-4.0,-8.0,1825,4,17,0,0,0,0,0,0,0
2004-1-10-48,2004,1,10,6,48.0,50,841.0,840,190,293.0,290,449.0,1.0,-2.0,2248,7,17,0,0,0,0,0,0,0
2004-1-10-5,466932,233,2330,1398,125874.0,132329,172097.0,175680,648760,24322.0,25091,20729.0,-903.0,-134.0,129298,1493,3408,0,0,648,0,207,0,0
2004-1-10-50,2004,1,10,6,50.0,50,810.0,825,2544,260.0,275,242.0,-15.0,0.0,2174,6,12,0,0,0,0,0,0,0
2004-1-10-51,2004,1,10,6,51.0,55,505.0,512,1264,194.0,197,174.0,-7.0,-4.0,1449,5,15,0,0,0,0,0,0,0
2004-1-10-52,2004,1,10,6,52.0,2230,141.0,2340,4755,49.0,70,33.0,121.0,142.0,187,4,12,0,0,0,0,0,0,121
2004-1-10-54,2004,1,10,6,54.0,100,559.0,600,758,185.0,180,166.0,-1.0,-6.0,1300,3,16,0,0,0,0,0,0,0
2004-1-10-55,4008,2,20,12,110.0,140,1059.0,1003,3368,369.0,363,337.0,16.0,10.0,2684,9,23,0,0,0,0,0,0,0
2004-1-10-56,2004,1,10,6,56.0,55,511.0,519,242,195.0,204,176.0,-8.0,1.0,1449,4,15,0,0,0,0,0,0,0
2004-1-10-57,6012,3,30,18,171.0,2505,1969.0,1770,590,678.0,665,626.0,119.0,106.0,5386,18,34,0,0,43,0,8,0,69
2004-1-10-58,2004,1,10,6,58.0,2235,155.0,2345,4761,57.0,70,44.0,130.0,143.0,213,2,11,0,0,130,0,0,0,0
2004-1-10-59,2004,1,10,6,59.0,50,529.0,518,114,210.0,208,198.0,11.0,9.0,1533,5,7,0,0,0,0,0,0,0
2004-1-10-6,1869732,933,9330,5598,590080.0,596640,792677.0,798024,2204171,112114.0,113324,95935.0,-1860.0,-939.0,631362,7547,14534,0,2,922,274,1359,0,0
2004-1-10-7,1987968,992,9920,5952,721060.0,724990,950279.0,953889,1937872,134614.0,137179,116017.0,-1530.0,1035.0,813968,6815,14864,0,0,1449,386,1717,23,74
2004-1-10-8,2573136,1284,12840,7704,1066748.0,1065848,1359528.0,1360109,2567613,177099.0,179801,151004.0,598.0,2932.0,1069531,10266,21417,0,1,3223,378,2895,4,334
2004-1-10-9,2276544,1136,11360,6816,1054554.0,1050141,1285673.0,1284983,2428838,147802.0,150702,126071.0,890.0,3790.0,869820,6821,19012,0,0,3107,326,2657,0,556
2004-1-10-n,430860,215,2150,1290,,272277,,304179,749547,,22122,,,,113934,0,0,215,0,0,0,0,0,0
2004-1-11-1,28056,14,154,98,1722.0,3799,9165.0,8854,8784,2863.0,2875,3007.0,151.0,163.0,21882,73,203,0,0,103,16,31,0,20
2004-1-11-10,2346684,1171,12881,8197,1204505.0,1203285,1451428.0,1454288,2694448,141289.0,145483,120282.0,-1080.0,3121.0,846885,8647,17435,0,1,2749,370,1551,32,740
2004-1-11-11,2320632,1158,12738,8106,1307174.0,1305270,1535574.0,1543615,2296580,143641.0,147465,124516.0,-888.0,2340.0,859071,6975,16716,0,5,1974,139,1151,10,863
2004-1-11-12,2444880,1220,13420,8540,1500734.0,1494997,1759581.0,1763275,2705160,151184.0,155338,131872.0,369.0,4297.0,909836,8352,16718,0,3,2851,414,1375,60,1637
2004-1-11-13,2507004,1251,13761,8757,1659647.0,1650038,1930996.0,1925568,2715500,149046.0,152150,129673.0,3647.0,6682.0,877450,7639,18341,0,1,3844,902,1881,145,1625
2004-1-11-14,2348688,1172,12892,8204,1676111.0,1670434,1911632.0,1911453,2568664,137829.0,141319,116893.0,1358.0,4795.0,801894,9237,16168,0,1,1954,544,1654,161,1980
2004-1-11-15,2482956,1239,13629,8673,1894820.0,1888751,2123638.0,2129755,2662343,142725.0,146784,120033.0,2676.0,6436.0,818237,10202,19435,0,3,2961,59,2212,39,2598
2004-1-11-16,2324640,1160,12760,8120,1890686.0,1882512,2101126.0,2100449,2493214,137645.0,140917,116744.0,3672.0,6552.0,783430,9174,16948,0,2,3137,354,1981,122,2270
2004-1-11-17,2645280,1320,14520,9240,2282110.0,2271780,2494646.0,2501180,2847255,166882.0,170300,140178.0,4759.0,7572.0,944134,11105,20850,0,5,3630,121,2685,124,3432
2004-1-11-18,2416824,1206,13266,8442,2207445.0,2193100,2411178.0,2408074,2575275,145840.0,148074,123860.0,7442.0,9640.0,819513,7339,19182,0,2,4489,333,2723,15,3900
2004-1-11-19,2064120,1030,11330,7210,1983591.0,1971676,2122763.0,2135954,2120555,120398.0,123658,97327.0,4021.0,7338.0,687431,9049,16399,0,3,2756,162,1737,0,3308
2004-1-11-2,6012,3,33,21,419.0,4889,1424.0,1166,6765,465.0,457,407.0,178.0,170.0,3179,19,39,0,0,144,0,18,0,17
2004-1-11-20,1763520,880,9680,6160,1783416.0,1772727,1873484.0,1881809,1935875,93540.0,97902,81088.0,4545.0,8579.0,532399,4414,12524,0,3,3326,143,878,0,3458
2004-1-11-21,1160316,579,6369,4053,1228571.0,1217725,1140614.0,1189713,1364904,64115.0,67088,50476.0,3941.0,6628.0,389226,7134,7925,0,1,2512,198,803,0,3036
2004-1-11-22,649296,324,3564,2268,720647.0,713409,508558.0,528339,664950,38672.0,40590,31542.0,2486.0,4300.0,256759,4454,4645,0,3,1684,173,364,0,1616
2004-1-11-23,248496,124,1364,868,288442.0,284444,90185.0,102227,293684,19503.0,20343,8108.0,1398.0,2238.0,144783,10751,1522,0,0,1241,43,60,7,693
2004-1-11-24,10020,5,55,35,9624.0,9446,1947.0,1873,3742,843.0,827,740.0,34.0,18.0,6200,25,78,0,0,0,0,22,0,0
2004-1-11-26,4008,2,22,14,52.0,55,1216.0,1218,2640,384.0,383,343.0,-2.0,-3.0,2982,13,28,0,0,0,0,0,0,0
2004-1-11-28,2004,1,11,7,28.0,2359,219.0,158,897,51.0,59,39.0,21.0,29.0,256,3,9,0,0,14,0,0,0,7
2004-1-11-29,2004,1,11,7,29.0,2350,709.0,640,418,280.0,290,258.0,29.0,39.0,2398,6,16,0,0,0,0,0,0,29
2004-1-11-3,4008,2,22,14,305.0,2614,1165.0,1194,456,480.0,520,390.0,-29.0,11.0,3935,9,21,0,0,0,0,0,0,0
2004-1-11-31,2004,1,11,7,31.0,20,549.0,537,1778,198.0,197,176.0,12.0,11.0,1464,3,19,0,0,0,0,0,0,0
2004-1-11-32,2004,1,11,7,32.0,45,728.0,715,1118,296.0,270,262.0,13.0,-13.0,2125,7,27,0,0,0,0,0,0,0
2004-1-11-33,2004,1,11,7,33.0,36,451.0,503,391,138.0,147,124.0,-12.0,-3.0,1055,5,9,0,0,0,0,0,0,0
2004-1-11-34,2004,1,11,7,34.0,45,605.0,606,362,211.0,201,190.0,-1.0,-11.0,1589,6,15,0,0,0,0,0,0,0
2004-1-11-35,2004,1,11,7,35.0,35,802.0,805,219,267.0,270,252.0,-3.0,0.0,2227,6,9,0,0,0,0,0,0,0
2004-1-11-36,2004,1,11,7,36.0,35,809.0,818,2460,273.0,283,257.0,-9.0,1.0,2248,6,10,0,0,0,0,0,0,0
2004-1-11-38,2004,1,11,7,38.0,2351,202.0,117,831,84.0,86,59.0,45.0,47.0,397,4,21,0,0,45,0,0,0,0
2004-1-11-39,2004,1,11,7,39.0,50,613.0,620,208,214.0,210,196.0,-7.0,-11.0,1635,5,13,0,0,0,0,0,0,0
2004-1-11-4,8016,4,44,28,1368.0,3864,2883.0,2820,7871,575.0,536,451.0,23.0,-16.0,3519,55,69,0,0,0,0,42,0,0
2004-1-11-40,4008,2,22,14,80.0,80,1127.0,1120,1744,367.0,360,326.0,7.0,0.0,2735,12,29,0,0,0,0,0,0,0
2004-1-11-42,2004,1,11,7,42.0,44,138.0,149,116,56.0,65,39.0,-11.0,-2.0,236,7,10,0,0,0,0,0,0,0
2004-1-11-43,2004,1,11,7,43.0,44,816.0,805,251,273.0,261,252.0,11.0,-1.0,2176,9,12,0,0,0,0,0,0,0
2004-1-11-46,2004,1,11,7,46.0,40,511.0,455,960,205.0,195,182.0,16.0,6.0,1449,5,18,0,0,6,0,10,0,0
2004-1-11-48,2004,1,11,7,48.0,44,753.0,746,564,245.0,242,232.0,7.0,4.0,2039,3,10,0,0,0,0,0,0,0
2004-1-11-49,4008,2,22,14,98.0,94,1556.0,1564,801,498.0,510,639.0,-8.0,4.0,3995,10,29,0,0,0,0,0,0,0
2004-1-11-5,460920,230,2530,1610,125764.0,131628,171846.0,175244,659103,24000.0,25436,20394.0,-2238.0,-802.0,131039,1678,3075,0,0,0,0,137,0,12
2004-1-11-52,2004,1,11,7,52.0,50,521.0,518,114,209.0,208,197.0,3.0,2.0,1533,5,7,0,0,0,0,0,0,0
2004-1-11-53,4008,2,22,14,106.0,150,1355.0,1373,4952,429.0,443,390.0,-18.0,-4.0,3409,15,24,0,0,0,0,0,0,0
2004-1-11-54,2004,1,11,7,54.0,100,548.0,602,154,174.0,182,153.0,-14.0,-6.0,1399,6,15,0,0,0,0,0,0,0
2004-1-11-56,2004,1,11,7,56.0,2349,809.0,700,49,253.0,251,231.0,69.0,67.0,2089,4,18,0,0,12,0,2,0,55
2004-1-11-59,4008,2,22,14,118.0,155,1065.0,1071,1414,367.0,376,339.0,-6.0,3.0,2821,8,20,0,0,0,0,0,0,0
2004-1-11-6,1565124,781,8591,5467,494381.0,501399,664581.0,673785,1883644,93316.0,96306,79656.0,-4321.0,-1543.0,541083,6423,11181,0,2,520,129,663,0,0
2004-1-11-7,1855704,926,10186,6482,674167.0,677636,887607.0,897246,1803484,126278.0,130730,110707.0,-4323.0,-61.0,783916,7349,12878,0,3,903,181,1066,0,23
2004-1-11-8,2502996,1249,13739,8743,1037859.0,1041505,1315999.0,1326666,2497631,171857.0,175981,147703.0,-2340.0,1535.0,1046522,9006,20399,0,3,2239,176,2367,52,625
2004-1-11-9,2304600,1150,12650,8050,1067887.0,1066748,1288858.0,1297928,2447043,144177.0,149780,125684.0,-3826.0,1647.0,857081,7929,16487,0,2,2179,308,1161,78,216
2004-1-11-n,579156,289,3179,2023,,414746,,452594,1029375,,26128,,,,128219,0,0,289,0,0,0,0,0,0
2004-1-12-1,24048,12,144,12,1434.0,3579,8102.0,7844,5880,2588.0,2585,2656.0,138.0,135.0,19975,78,154,0,0,85,0,7,0,18
2004-1-12-10,2348688,1172,14064,1172,1205908.0,1195163,1451899.0,1445123,2605903,142472.0,144660,122077.0,5033.0,7182.0,836827,6640,18432,0,1,3254,236,3390,0,2637
2004-1-12-11,2539068,1267,15204,1267,1428598.0,1418326,1681133.0,1676620,2641448,156029.0,158914,135300.0,4279.0,7062.0,918794,7494,18714,0,2,2712,564,3127,0,3014
2004-1-12-12,2420832,1208,14496,1208,1485261.0,1476125,1745020.0,1736460,2597116,148740.0,151855,129917.0,5160.0,8275.0,884409,7120,16715,0,0,2776,1694,2644,62,3178
2004-1-12-13,2599188,1297,15564,1297,1722086.0,1713036,1999440.0,1994335,2813868,153852.0,156999,134607.0,3546.0,6566.0,901079,7634,19385,0,1,1941,775,2817,24,3509
2004-1-12-14,2376744,1186,14232,1186,1696232.0,1687632,1928099.0,1925690,2644890,137360.0,140878,119763.0,2562.0,6017.0,791803,7136,16082,0,1,3597,87,2333,14,2601
2004-1-12-15,2543076,1269,15228,1269,1941669.0,1935155,2185704.0,2185968,2778511,145466.0,149133,126266.0,1616.0,5283.0,830142,7500,18596,0,0,2316,133,2799,0,2740
2004-1-12-16,2310612,1153,13836,1153,1878675.0,1870067,2084318.0,2086013,2504570,137417.0,140846,116619.0,3423.0,6562.0,787726,9120,17638,0,2,3361,401,2649,15,2904
2004-1-12-17,2763516,1379,16548,1379,2382080.0,2374995,2604803.0,2613317,2920951,175176.0,179082,145691.0,2033.0,5763.0,993772,13530,21488,0,1,2754,231,3508,0,3112
2004-1-12-18,2398788,1197,14364,1197,2191528.0,2184593,2393274.0,2393608,2638913,140045.0,142515,117792.0,3146.0,5616.0,782443,9642,18886,0,0,2848,57,3265,0,2826
2004-1-12-19,2074140,1035,12420,1035,1991022.0,1980576,2149940.0,2149645,2196407,118567.0,122569,96998.0,2625.0,6718.0,673563,6994,16225,0,2,2958,119,1819,0,3258
2004-1-12-2,10020,5,60,5,895.0,649,3502.0,3218,3742,1087.0,1089,922.0,124.0,126.0,8145,31,74,0,0,83,0,14,0,39
2004-1-12-20,1779552,888,10656,888,1801166.0,1791836,1900526.0,1904375,2020409,93190.0,97619,80532.0,1713.0,6080.0,527439,5739,12159,0,1,2727,136,663,21,3014
2004-1-12-21,1158312,578,6936,578,1226509.0,1219754,1143155.0,1173181,1358915,62041.0,65627,50159.0,494.0,4080.0,377482,5525,7300,0,0,1674,58,337,0,2166
2004-1-12-22,595188,297,3564,297,660202.0,658603,488129.0,470190,624755,34970.0,36627,26942.0,-661.0,996.0,232303,5735,4296,0,0,981,0,65,0,440
2004-1-12-23,224448,112,1344,112,260782.0,259873,85657.0,71521,235873,18615.0,19148,10295.0,-184.0,349.0,139571,7772,1526,0,0,567,0,115,0,49
2004-1-12-24,2004,1,12,1,2400.0,2359,549.0,548,126,229.0,229,210.0,1.0,1.0,1745,5,14,0,0,0,0,0,0,0
2004-1-12-29,2004,1,12,1,29.0,30,514.0,514,2404,165.0,164,149.0,0.0,-1.0,1235,4,12,0,0,0,0,0,0,0
2004-1-12-3,2004,1,12,1,3.0,2355,658.0,652,606,235.0,237,214.0,6.0,8.0,1916,6,15,0,0,0,0,0,0,0
2004-1-12-30,2004,1,12,1,30.0,2350,703.0,638,82,273.0,288,248.0,25.0,40.0,2356,4,21,0,0,18,0,0,0,7
2004-1-12-33,2004,1,12,1,33.0,40,507.0,517,1444,154.0,157,133.0,-10.0,-7.0,1199,8,13,0,0,0,0,0,0,0
2004-1-12-36,4008,2,24,2,72.0,85,1007.0,1061,1322,395.0,396,367.0,-14.0,-13.0,3038,7,21,0,0,0,0,0,0,0
2004-1-12-37,4008,2,24,2,74.0,65,1321.0,1307,536,427.0,422,394.0,14.0,9.0,3283,12,21,0,0,12,0,3,0,0
2004-1-12-4,6012,3,36,3,1364.0,1505,1983.0,2058,4817,219.0,233,169.0,-35.0,-21.0,1206,17,33,0,0,0,0,0,0,0
2004-1-12-42,6012,3,36,3,126.0,130,2166.0,2140,1545,780.0,750,720.0,26.0,-4.0,5987,22,38,0,0,0,0,15,0,0
2004-1-12-43,2004,1,12,1,43.0,55,504.0,512,223,201.0,197,179.0,-8.0,-12.0,1449,4,18,0,0,0,0,0,0,0
2004-1-12-44,4008,2,24,2,88.0,79,1642.0,1623,2711,554.0,544,486.0,19.0,9.0,4424,30,38,0,0,0,0,18,0,0
2004-1-12-47,2004,1,12,1,47.0,44,147.0,149,116,60.0,65,44.0,-2.0,3.0,236,2,14,0,0,0,0,0,0,0
2004-1-12-49,4008,2,24,2,98.0,144,1298.0,1283,761,420.0,399,376.0,15.0,-6.0,3119,11,33,0,0,0,0,22,0,0
2004-1-12-5,567132,283,3396,283,154799.0,162104,212019.0,214332,813099,30080.0,30068,24989.0,-922.0,-984.0,153042,1947,4515,0,1,67,0,740,0,0
2004-1-12-50,2004,1,12,1,50.0,50,535.0,518,114,225.0,208,208.0,17.0,0.0,1533,8,9,0,0,0,0,17,0,0
2004-1-12-52,4008,2,24,2,104.0,141,1353.0,1408,477,429.0,447,570.0,-15.0,3.0,3476,13,26,0,0,16,0,2,0,0
