DayOfWeek,Time,Year,Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2,37,2004.0,6.931034482758621,17.879310344827587,37.0,674.6551724137931,544.7758620689655,815.3103448275862,776.0689655172414,198.4655172413793,201.0,191.27586206896552,36.36206896551724,38.89655172413793,1501.3620689655172,6.413793103448276,14.224137931034482,0.0,0.0,13.948275862068966,1.7241379310344827,1.2413793103448276,0.0,23.810344827586206
2,38,2004.0,5.5,16.925925925925927,38.0,578.7407407407408,517.2037037037037,619.2037037037037,1099.8333333333333,191.7962962962963,194.53703703703704,176.16666666666666,19.48148148148148,22.22222222222222,1450.5185185185185,5.277777777777778,13.685185185185185,0.0,0.0,5.296296296296297,6.074074074074074,1.6851851851851851,0.0,11.25925925925926
2,39,2004.0,6.66,17.22,39.0,684.36,550.64,957.76,1226.04,200.04,200.2,180.82,44.88,45.04,1493.12,6.08,15.54,0.0,0.0,16.34,1.7,3.7,0.0,26.68
2,4,2004.0,6.205992509363296,16.53183520599251,384.7865168539326,723.8876404494382,646.441947565543,737.8951310861423,2354.6853932584268,97.89138576779027,101.64794007490637,84.1685393258427,8.02247191011236,11.779026217228465,577.1797752808989,6.790262172284645,12.112359550561798,0.0,0.0,6.4344569288389515,0.4868913857677903,1.4756554307116105,0.0,7.50936329588015
2,40,2004.0,6.56140350877193,17.210526315789473,40.0,725.1754385964912,498.859649122807,826.438596491228,1204.298245614035,183.42105263157896,194.94736842105263,172.7719298245614,32.421052631578945,43.94736842105263,1402.017543859649,7.368421052631579,12.75438596491228,0.0,0.0,5.87719298245614,7.228070175438597,0.543859649122807,0.0,24.964912280701753
2,41,2004.0,6.76,14.58,41.0,691.48,507.9,921.72,1109.16,190.5,190.64,179.44,42.18,42.32,1401.92,6.2,15.66,0.0,0.0,11.1,6.38,7.68,0.0,21.38
2,42,2004.0,6.641025641025641,17.025641025641026,42.0,538.974358974359,530.7179487179487,847.2564102564103,992.9230769230769,190.25641025641025,191.35897435897436,171.64102564102564,33.205128205128204,34.30769230769231,1428.7692307692307,5.948717948717949,12.666666666666666,0.0,0.0,6.358974358974359,6.435897435897436,1.9487179487179487,0.0,21.897435897435898
2,43,2004.0,6.630434782608695,15.456521739130435,43.0,468.8695652173913,567.4565217391304,839.8260869565217,1087.0652173913043,200.54347826086956,201.82608695652175,190.30434782608697,24.152173913043477,25.434782608695652,1520.7391304347825,6.130434782608695,13.217391304347826,0.0,0.0,0.782608695652174,0.0,1.2826086956521738,0.0,25.41304347826087
2,44,2004.0,6.416666666666667,16.833333333333332,44.0,445.7708333333333,539.8125,798.25,994.3541666666666,193.3125,197.47916666666666,181.875,24.895833333333332,29.0625,1473.3333333333333,5.75,14.4375,0.0,0.0,3.125,1.5416666666666667,3.6666666666666665,0.0,23.479166666666668
2,45,2004.0,6.851851851851852,17.814814814814813,45.0,720.7407407407408,487.1296296296296,815.5555555555555,1647.462962962963,176.94444444444446,182.22222222222223,163.38888888888889,43.425925925925924,48.7037037037037,1289.851851851852,5.796296296296297,13.296296296296296,0.0,0.0,12.75925925925926,6.333333333333333,3.574074074074074,0.0,26.203703703703702
2,46,2004.0,6.5,19.25,46.0,337.40625,584.40625,658.375,832.25,207.78125,212.84375,193.3125,1.03125,6.09375,1589.5625,5.78125,14.3125,0.0,0.0,0.3125,0.0,1.21875,0.0,7.65625
2,47,2004.0,7.325581395348837,17.023255813953487,47.0,560.3488372093024,597.3953488372093,787.6744186046511,925.6744186046511,209.93023255813952,214.30232558139534,212.65116279069767,22.74418604651163,27.11627906976744,1634.6976744186047,5.883720930232558,13.720930232558139,0.0,0.0,2.13953488372093,0.13953488372093023,2.813953488372093,0.0,24.72093023255814
